"article_id","pair_id","label","label_name","word_count","sentence_count","character_count","avg_word_length","avg_sentence_length","title_length","content_length","exclamation_count","question_count","comma_count","quote_count","ellipsis_count","exclamation_ratio","question_ratio","uppercase_word_count","uppercase_word_ratio","uppercase_char_ratio","title_excessive_uppercase","e_count","c_count","diacritic_count","diacritic_ratio","possible_missing_diacritic_count","possible_missing_diacritic_words","sensational_count","sensational_ratio","sensational_found","source_indicator_count","source_indicator_ratio","source_indicators_found","uncertainty_count","uncertainty_ratio","uncertainty_found"
"fake_599","599","1","fake","120","8","732","4.94","15.0","51","680","1","0","9","2","0","0.008333","0.0","2","0.016667","0.059022","0","23","2","25","0.034153","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_600","600","1","fake","145","5","824","4.59","29.0","71","752","1","1","7","0","0","0.006897","0.006897","2","0.013793","0.04812","0","54","8","62","0.075243","0","","1","0.006897","nuk do ta besoni","0","0.0","","0","0.0",""
"fake_601","601","1","fake","134","11","870","5.36","12.18","69","800","0","0","2","0","0","0.0","0.0","2","0.014925","0.043175","0","42","0","42","0.048276","0","","0","0.0","","0","0.0","","4","0.029851","ndoshta"
"fake_602","602","1","fake","161","9","941","4.71","17.89","68","872","0","0","9","0","0","0.0","0.0","0","0.0","0.013175","0","84","1","85","0.090329","0","","0","0.0","","0","0.0","","2","0.012422","mund të"
"fake_603","603","1","fake","501","16","3020","4.88","31.31","98","2921","0","0","29","9","0","0.0","0.0","1","0.001996","0.018837","0","243","5","248","0.082119","0","","0","0.0","","0","0.0","","7","0.013972","mund të"
"fake_604","604","1","fake","228","12","1362","4.7","19.0","29","1332","0","0","16","2","0","0.0","0.0","3","0.013158","0.033582","0","93","1","94","0.069016","0","","0","0.0","","2","0.008772","sipas, ministria","0","0.0",""
"fake_605","605","1","fake","83","7","553","5.31","11.86","50","502","1","0","3","0","0","0.012048","0.0","5","0.060241","0.130137","0","38","0","38","0.068716","0","","0","0.0","","1","0.012048","ministria","0","0.0",""
"fake_606","606","1","fake","80","4","445","4.5","20.0","74","370","0","0","5","0","0","0.0","0.0","0","0.0","0.033333","0","28","0","28","0.062921","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_607","607","1","fake","105","5","618","4.84","21.0","80","537","1","0","3","0","0","0.009524","0.0","0","0.0","0.057199","0","26","6","32","0.05178","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_608","608","1","fake","164","7","1127","5.75","23.43","95","1031","0","0","6","6","0","0.0","0.0","7","0.042683","0.109226","0","60","0","60","0.053239","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_609","609","1","fake","131","7","711","4.32","18.71","110","600","0","0","5","2","0","0.0","0.0","3","0.022901","0.064057","0","51","1","52","0.073136","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_610","610","1","fake","134","9","720","4.19","14.89","72","647","0","0","6","2","0","0.0","0.0","0","0.0","0.02669","0","62","0","62","0.086111","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_611","611","1","fake","124","7","731","4.82","17.71","63","667","1","1","5","0","0","0.008065","0.008065","3","0.024194","0.056856","0","26","1","27","0.036936","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_612","612","1","fake","89","5","555","5.01","17.8","97","457","0","0","8","0","0","0.0","0.0","3","0.033708","0.058296","0","27","0","27","0.048649","3","eshte, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_613","613","1","fake","151","7","852","4.44","21.57","86","765","2","0","9","0","0","0.013245","0.0","0","0.0","0.025335","0","74","0","74","0.086854","0","","0","0.0","","2","0.013245","ministria","0","0.0",""
"fake_614","614","1","fake","465","14","3224","5.33","33.21","54","3169","0","1","32","0","0","0.0","0.002151","5","0.010753","0.06255","0","96","0","96","0.029777","0","","0","0.0","","24","0.051613","sipas","0","0.0",""
"fake_615","615","1","fake","167","4","1099","5.39","41.75","70","1028","0","0","8","2","0","0.0","0.0","0","0.0","0.021111","0","73","0","73","0.066424","0","","0","0.0","","1","0.005988","institucioni","2","0.011976","thuhet"
"fake_616","616","1","fake","92","5","505","4.35","18.4","103","401","2","0","7","0","0","0.021739","0.0","4","0.043478","0.11809","0","27","2","29","0.057426","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_617","617","1","fake","89","3","609","5.71","29.67","95","513","0","0","3","4","0","0.0","0.0","4","0.044944","0.120079","0","31","0","31","0.050903","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_618","618","1","fake","97","5","524","4.33","19.4","71","452","0","0","4","0","0","0.0","0.0","1","0.010309","0.045238","0","0","1","1","0.001908","3","eshte, kosove, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_619","619","1","fake","85","5","478","4.47","17.0","93","384","0","0","3","8","0","0.0","0.0","0","0.0","0.052632","0","17","0","17","0.035565","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_620","620","1","fake","225","15","1351","4.8","15.0","49","1301","1","0","16","4","0","0.004444","0.0","1","0.004444","0.030556","0","84","1","85","0.062916","1","nje","0","0.0","","1","0.004444","sipas","0","0.0",""
"fake_621","621","1","fake","280","11","1480","4.19","25.45","86","1393","0","1","13","2","1","0.0","0.003571","0","0.0","0.01448","0","97","8","105","0.070946","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_622","622","1","fake","232","10","1572","5.68","23.2","60","1511","0","1","21","0","0","0.0","0.00431","1","0.00431","0.014438","0","98","0","98","0.062341","0","","0","0.0","","0","0.0","","3","0.012931","thuhet, mund të"
"fake_623","623","1","fake","87","4","494","4.59","21.75","55","438","0","0","5","0","0","0.0","0.0","1","0.011494","0.027569","0","2","0","2","0.004049","2","per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_624","624","1","fake","98","5","601","4.98","19.6","104","496","0","0","5","0","0","0.0","0.0","3","0.030612","0.081967","0","25","1","26","0.043261","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_625","625","1","fake","124","8","738","4.72","15.5","80","657","2","0","8","2","0","0.016129","0.0","1","0.008065","0.041026","0","51","0","51","0.069106","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_626","626","1","fake","86","6","532","5.07","14.33","95","436","0","0","3","0","0","0.0","0.0","1","0.011628","0.027523","0","26","0","26","0.048872","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_627","627","1","fake","63","3","372","4.79","21.0","60","311","0","0","2","0","0","0.0","0.0","2","0.031746","0.06","0","21","1","22","0.05914","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_628","628","1","fake","110","4","674","5.05","27.5","113","560","0","0","2","0","0","0.0","0.0","2","0.018182","0.039568","0","36","0","36","0.053412","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_629","629","1","fake","93","4","542","4.7","23.25","43","498","0","0","9","2","0","0.0","0.0","0","0.0","0.020595","0","40","0","40","0.073801","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_630","630","1","fake","116","1","673","4.78","116.0","80","592","0","0","0","0","2","0.0","0.0","6","0.051724","0.099099","0","0","0","0","0.0","2","per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_631","631","1","fake","128","4","772","4.81","32.0","103","668","0","0","10","4","2","0.0","0.0","0","0.0","0.050325","0","34","4","38","0.049223","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_632","632","1","fake","181","10","1051","4.74","18.1","92","958","1","0","2","6","1","0.005525","0.0","2","0.01105","0.04662","0","75","6","81","0.077069","0","","0","0.0","","0","0.0","","4","0.022099","thuhet, mund të"
"fake_633","633","1","fake","272","11","1506","4.43","24.73","149","1356","0","2","17","6","0","0.0","0.007353","0","0.0","0.016598","0","130","3","133","0.088313","0","","0","0.0","","1","0.003676","sipas","0","0.0",""
"fake_634","634","1","fake","114","3","729","5.3","38.0","77","651","0","0","6","2","0","0.0","0.0","2","0.017544","0.056385","0","42","1","43","0.058985","1","per","0","0.0","","1","0.008772","sipas","0","0.0",""
"fake_635","635","1","fake","169","22","976","4.6","7.68","91","884","2","0","8","4","0","0.011834","0.0","0","0.0","0.03856","0","69","0","69","0.070697","0","","0","0.0","","3","0.017751","sipas","0","0.0",""
"fake_636","636","1","fake","101","2","526","4.15","50.5","54","471","0","0","3","0","0","0.0","0.0","2","0.019802","0.071599","0","41","2","43","0.081749","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_637","637","1","fake","161","9","797","3.78","17.89","123","673","0","1","8","1","0","0.0","0.006211","0","0.0","0.057566","0","64","4","68","0.08532","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_638","638","1","fake","174","7","982","4.59","24.86","99","882","1","0","5","0","0","0.005747","0.0","0","0.0","0.021303","0","71","0","71","0.072301","0","","1","0.005747","urgjente","0","0.0","","1","0.005747","mund të"
"fake_639","639","1","fake","156","6","892","4.53","26.0","75","816","0","0","7","4","0","0.0","0.0","0","0.0","0.014164","0","82","2","84","0.09417","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_640","640","1","fake","127","6","761","4.87","21.17","39","721","1","1","9","0","0","0.007874","0.007874","6","0.047244","0.088997","0","53","1","54","0.070959","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_641","641","1","fake","87","5","487","4.54","17.4","63","423","0","1","3","0","0","0.0","0.011494","0","0.0","0.040609","0","28","0","28","0.057495","0","","0","0.0","","1","0.011494","sipas","0","0.0",""
"fake_642","642","1","fake","168","4","898","4.28","42.0","93","804","0","0","9","2","0","0.0","0.0","0","0.0","0.020862","0","39","0","39","0.04343","3","eshte, per, nje","1","0.005952","alarm","0","0.0","","0","0.0",""
"fake_643","643","1","fake","101","6","640","4.94","16.83","52","587","0","0","6","2","0","0.0","0.0","0","0.0","0.044177","0","29","1","30","0.046875","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_644","644","1","fake","251","10","1601","5.24","25.1","62","1538","0","0","20","4","0","0.0","0.0","2","0.007968","0.025856","0","127","3","130","0.081199","0","","0","0.0","","1","0.003984","sipas","0","0.0",""
"fake_645","645","1","fake","190","19","1211","4.88","10.0","79","1131","0","0","13","0","0","0.0","0.0","0","0.0","0.014009","0","94","0","94","0.077622","0","","0","0.0","","0","0.0","","1","0.005263","mund të"
"fake_646","646","1","fake","242","8","1288","4.23","30.25","99","1188","0","0","12","0","0","0.0","0.0","8","0.033058","0.065494","0","84","0","84","0.065217","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_647","647","1","fake","96","5","534","4.49","19.2","49","484","0","0","4","2","0","0.0","0.0","0","0.0","0.025522","0","29","1","30","0.05618","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_648","648","1","fake","150","10","853","4.45","15.0","90","762","0","0","9","1","0","0.0","0.0","0","0.0","0.031437","0","71","2","73","0.08558","0","","0","0.0","","1","0.006667","sipas","1","0.006667","thuhet"
"fake_649","649","1","fake","136","7","811","4.88","19.43","69","741","0","0","7","2","0","0.0","0.0","1","0.007353","0.06231","0","71","1","72","0.088779","0","","0","0.0","","1","0.007353","deklaroi","0","0.0",""
"fake_650","650","1","fake","244","43","1355","4.47","5.67","132","1222","2","0","8","0","0","0.008197","0.0","0","0.0","0.017431","0","107","5","112","0.082657","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_651","651","1","fake","105","3","677","5.36","35.0","110","566","0","0","8","0","0","0.0","0.0","0","0.0","0.060932","0","43","3","46","0.067947","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_652","652","1","fake","78","4","480","4.96","19.5","68","411","0","0","5","0","0","0.0","0.0","0","0.0","0.031008","0","27","2","29","0.060417","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_653","653","1","fake","189","7","1069","4.49","27.0","114","954","0","0","8","2","0","0.0","0.0","0","0.0","0.034198","0","68","2","70","0.065482","0","","0","0.0","","2","0.010582","deklaroi","2","0.010582","mund të"
"fake_654","654","1","fake","126","4","756","4.93","31.5","113","642","0","0","2","0","0","0.0","0.0","2","0.015873","0.040258","0","36","0","36","0.047619","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_655","655","1","fake","161","26","891","4.38","6.19","85","805","0","0","11","6","0","0.0","0.0","0","0.0","0.051136","0","48","0","48","0.053872","0","","0","0.0","","1","0.006211","sipas","3","0.018634","ndoshta, mund të"
"fake_656","656","1","fake","446","24","2626","4.81","18.58","53","2572","0","0","15","0","0","0.0","0.0","0","0.0","0.014911","0","212","9","221","0.084158","0","","0","0.0","","1","0.002242","sipas","1","0.002242","mund të"
"fake_657","657","1","fake","150","6","863","4.68","25.0","99","763","0","0","7","0","0","0.0","0.0","0","0.0","0.024251","0","74","2","76","0.088065","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_658","658","1","fake","110","7","710","5.28","15.71","78","631","0","0","6","4","1","0.0","0.0","3","0.027273","0.070568","0","35","0","35","0.049296","0","","0","0.0","","2","0.018182","policia","2","0.018182","thuhet"
"fake_659","659","1","fake","145","7","920","5.12","20.71","97","822","1","3","8","2","0","0.006897","0.02069","4","0.027586","0.086253","0","46","1","47","0.051087","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_660","660","1","fake","127","8","734","4.7","15.88","45","688","0","1","8","0","0","0.0","0.007874","0","0.0","0.030151","0","63","0","63","0.085831","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_661","661","1","fake","164","6","1016","5.08","27.33","86","929","0","0","9","4","0","0.0","0.0","5","0.030488","0.055222","0","79","0","79","0.077756","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_662","662","1","fake","189","10","1009","4.17","18.9","86","922","1","1","6","2","0","0.005291","0.005291","0","0.0","0.017744","0","107","2","109","0.108028","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_663","663","1","fake","94","4","611","5.38","23.5","38","572","0","0","9","0","0","0.0","0.0","0","0.0","0.043478","0","29","0","29","0.047463","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_664","664","1","fake","117","4","710","4.98","29.25","68","641","1","0","9","0","0","0.008547","0.0","0","0.0","0.044597","0","40","2","42","0.059155","2","eshte, behet","0","0.0","","0","0.0","","2","0.017094","mund të"
"fake_665","665","1","fake","123","4","723","4.82","30.75","54","668","0","0","3","0","0","0.0","0.0","4","0.03252","0.057336","0","38","0","38","0.052559","1","eshte","0","0.0","","0","0.0","","1","0.00813","mund të"
"fake_666","666","1","fake","182","5","1103","4.82","36.4","92","1010","1","3","6","0","0","0.005495","0.016484","10","0.054945","0.097365","0","66","0","66","0.059837","2","eshte, per","0","0.0","","0","0.0","","0","0.0",""
"fake_667","667","1","fake","235","13","1428","4.93","18.08","61","1366","2","0","20","12","0","0.008511","0.0","2","0.008511","0.065744","0","70","7","77","0.053922","0","","0","0.0","","0","0.0","","6","0.025532","thuhet, mund të"
"fake_668","668","1","fake","196","7","1234","5.22","28.0","113","1120","0","0","4","0","0","0.0","0.0","3","0.015306","0.036168","0","72","0","72","0.058347","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_669","669","1","fake","522","19","3010","4.65","27.47","66","2943","0","0","26","8","0","0.0","0.0","2","0.003831","0.026815","0","237","0","237","0.078738","0","","0","0.0","","0","0.0","","8","0.015326","ndoshta, mund të"
"fake_670","670","1","fake","231","9","1351","4.73","25.67","56","1294","0","0","15","4","0","0.0","0.0","1","0.004329","0.04136","0","102","0","102","0.0755","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_671","671","1","fake","94","2","572","4.93","47.0","97","474","0","0","6","6","0","0.0","0.0","2","0.021277","0.086393","0","46","0","46","0.08042","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_672","672","1","fake","212","16","1230","4.68","13.25","84","1145","1","0","15","0","3","0.004717","0.0","4","0.018868","0.063572","0","72","6","78","0.063415","0","","0","0.0","","2","0.009434","sipas","0","0.0",""
"fake_673","673","1","fake","235","9","1452","5.06","26.11","61","1390","0","0","18","2","0","0.0","0.0","1","0.004255","0.053963","0","105","3","108","0.07438","0","","0","0.0","","0","0.0","","1","0.004255","mund të"
"fake_674","674","1","fake","136","3","825","4.83","45.33","73","751","0","0","8","0","0","0.0","0.0","0","0.0","0.019787","0","51","2","53","0.064242","1","eshte","0","0.0","","2","0.014706","sipas","0","0.0",""
"fake_675","675","1","fake","70","3","429","5.03","23.33","86","342","0","0","4","0","0","0.0","0.0","0","0.0","0.051136","0","20","1","21","0.048951","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_676","676","1","fake","68","2","461","5.62","34.0","63","397","0","0","9","0","0","0.0","0.0","0","0.0","0.062827","0","20","2","22","0.047722","0","","0","0.0","","0","0.0","","1","0.014706","thuhet"
"fake_677","677","1","fake","91","5","516","4.55","18.2","54","461","1","0","10","0","0","0.010989","0.0","0","0.0","0.070388","0","24","0","24","0.046512","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_678","678","1","fake","148","7","823","4.38","21.14","153","669","0","0","7","12","0","0.0","0.0","0","0.0","0.027778","0","61","1","62","0.075334","0","","0","0.0","","2","0.013514","sipas","0","0.0",""
"fake_679","679","1","fake","154","10","985","5.31","15.4","92","892","0","0","3","0","0","0.0","0.0","2","0.012987","0.059976","0","72","0","72","0.073096","0","","0","0.0","","0","0.0","","0","0.0",""
